user_id,query,recommendation_count,rec_1_title,rec_1_id,rec_1_categories,rec_1_description,rec_2_title,rec_2_id,rec_2_categories,rec_2_description,rec_3_title,rec_3_id,rec_3_categories,rec_3_description,rec_4_title,rec_4_id,rec_4_categories,rec_4_description,rec_5_title,rec_5_id,rec_5_categories,rec_5_description,rec_6_title,rec_6_id,rec_6_categories,rec_6_description,rec_7_title,rec_7_id,rec_7_categories,rec_7_description,rec_8_title,rec_8_id,rec_8_categories,rec_8_description,rec_9_title,rec_9_id,rec_9_categories,rec_9_description,rec_10_title,rec_10_id,rec_10_categories,rec_10_description
AFJH77XZ63BNAOHRWHPJZBPYB2ZQ,Recommend a song for working out or gym with fast melody,10,Hybrid Theory,B00004Z459,"CDs & Vinyl, Indie & Alternative, Alternative Rock, American Alternative",When the first track from a band's debut album gets added to major rock stations four weeks before i,Sounds of Summer: Very Best of The Beach Boys,B000093BDX,"CDs & Vinyl, Pop, Oldies, Baroque Pop","Product Description, This the ultimate Beach Boys album. Thirty hits fa vorite songs, the most Beach",O Holy Night,B00472O3C8,"CDs & Vinyl, Comedy & Spoken Word, Interviews","Jackie Evancho is a 10-year-old soprano prodigy whose performances on ""America's Got Talent"" won the",Hold Your Fire Remastered,B000001ESZ,"CDs & Vinyl, Rock, Progressive, Progressive Metal",This re-release features 20-bit digital remastering from the original master tapes and deluxe packag,This Is Me...Then,B00006RIO8,"CDs & Vinyl, Today's Deals in Music, Pop, Pop General, CDs $7 - $10","Product description, Between her first and second albums, Jennifer Lopez moved from sharp hip-hop to",Street Talk,B0054YH3VQ,"CDs & Vinyl, Pop, Soft Rock",CD,Encore       Explicit Lyrics,B00065XJ52,"CDs & Vinyl, Rap & Hip-Hop, Gangsta & Hardcore","ENCORE is the new album from Eminem that includes the hot smash singles ""Just Lose It.""",Viva la Vida or Death and All His Friends,B000RPTQ1C,"CDs & Vinyl, Indie & Alternative, Alternative Rock, British Alternative","Product Description, Coldplay Photos, Amazon.com, To say there has been a lot of anticipation for Co",A Bigger Bang       Explicit Lyrics,B000A7Q27I,"CDs & Vinyl, International Music, Europe, Britain & Ireland, Britain","Product Description, A Bigger Bang is an ambitious, wide-ranging collection of hard-hitting, high-po",Chicken N Beer       Explicit Lyrics,B0000AQS1A,"CDs & Vinyl, Rap & Hip-Hop, Pop Rap","Ludacris--2, Bill O'Reilly--1. The dis is mightier than the sword, and Ludacris wastes no time berat"
AH2LOJTE43SNJKLD2L5IYFLQKUAA,Recommend a song for working out or gym with fast melody,10,Sounds of Summer: Very Best of The Beach Boys,B000093BDX,"CDs & Vinyl, Pop, Oldies, Baroque Pop","Product Description, This the ultimate Beach Boys album. Thirty hits fa vorite songs, the most Beach",Encore       Explicit Lyrics,B00065XJ52,"CDs & Vinyl, Rap & Hip-Hop, Gangsta & Hardcore","ENCORE is the new album from Eminem that includes the hot smash singles ""Just Lose It.""",A Bigger Bang       Explicit Lyrics,B000A7Q27I,"CDs & Vinyl, International Music, Europe, Britain & Ireland, Britain","Product Description, A Bigger Bang is an ambitious, wide-ranging collection of hard-hitting, high-po",Dark Side Of The Moon,B000002U82,"CDs & Vinyl, Rock, Progressive, Progressive Rock","Product description, DARK SIDE OF THE MOON was a benchmark record. It turned the musical world on it",If I'm Honest,B01EITN5YQ,"CDs & Vinyl, Country, Today's Country","If I'm Honest, is Blake's 10th studio album.  It was again produced by Scott Hendricks, and features",10.000 Days,B000EULJLU,"CDs & Vinyl, Rock, Progressive, Progressive Metal","Product Description, After five long years, the new studio album from Tool, 10,000 DAYS, is ready to",Get Rich Or Die Tryin'       Explicit Lyrics,B000084T18,"CDs & Vinyl, Rap & Hip-Hop, East Coast",50 cents debut promises to set the pace for hip-ho p in coming years. The product of his un-relentin,Wingspan: Hits and History,B00005BA03,"CDs & Vinyl, International Music, Europe, Britain & Ireland, Britain","Product description, CD's have a total of 40 songs. Manufactured by Capitol Records., Amazon.com, Wh",It's the Girls!,B00NCGXYJS,"CDs & Vinyl, Pop",Multiple Grammy Award®-winning singer and legendary performer Bette Midler returns to the studio to ,St. Anger       Explicit Lyrics,B00008OWZG,"CDs & Vinyl, Metal, Pop Metal","Product Description, This CD package includes a special live DVD. The performance, filmed and record"
AEBQK23XDLODURG6QVS5R6EZO26A,Recommend a song for working out or gym with fast melody,10,Sounds of Summer: Very Best of The Beach Boys,B000093BDX,"CDs & Vinyl, Pop, Oldies, Baroque Pop","Product Description, This the ultimate Beach Boys album. Thirty hits fa vorite songs, the most Beach",Encore       Explicit Lyrics,B00065XJ52,"CDs & Vinyl, Rap & Hip-Hop, Gangsta & Hardcore","ENCORE is the new album from Eminem that includes the hot smash singles ""Just Lose It.""",Street Talk,B0054YH3VQ,"CDs & Vinyl, Pop, Soft Rock",CD,In The Zone,B0000DD7LB,"CDs & Vinyl, Today's Deals in Music, Dance & DJ, Dance General, CDs $7 - $10","Product Description, Jive Recording artist Britney Spears is set to release her 4th album, In The Zo",Viva la Vida or Death and All His Friends,B000RPTQ1C,"CDs & Vinyl, Indie & Alternative, Alternative Rock, British Alternative","Product Description, Coldplay Photos, Amazon.com, To say there has been a lot of anticipation for Co",Forty Licks,B00006IR69,"CDs & Vinyl, Classic Rock, Album-Oriented Rock (AOR)","Product description, 2CD set. Digitally remastered! Career-spanning, 40-track compile of classics., ",If I'm Honest,B01EITN5YQ,"CDs & Vinyl, Country, Today's Country","If I'm Honest, is Blake's 10th studio album.  It was again produced by Scott Hendricks, and features",10.000 Days,B000EULJLU,"CDs & Vinyl, Rock, Progressive, Progressive Metal","Product Description, After five long years, the new studio album from Tool, 10,000 DAYS, is ready to",It's the Girls!,B00NCGXYJS,"CDs & Vinyl, Pop",Multiple Grammy Award®-winning singer and legendary performer Bette Midler returns to the studio to ,Appetite For Destruction       Explicit Lyrics,B000000OQF,"CDs & Vinyl, Classic Rock, Album-Oriented Rock (AOR)","Product description, Classic hard rocking 1987 album with 'Welcome to the Jungle', 'Sweet Child O Mi"
AHZX55MOV22QZTIKEGUK6ACYRPAA,Recommend a song for working out or gym with fast melody,10,Meteora,B00008H2LB,"CDs & Vinyl, Indie & Alternative, Alternative Rock, American Alternative","Product Description, Meteora, the follow-up album of the new material to Linkin Park's phenomenal ei",Confessions on a Dance Floor,B000B8QEZG,"CDs & Vinyl, Pop, Adult Contemporary","Product Description, On, Confessions of a Dance Floor, , Madonna, the most popular and significant f",Very Best Of,B002CGS00C,"CDs & Vinyl, Pop","2009 two CD compilation. Steely Dan have sold more than 30 million albums worldwide, and helped defi",FIREPOWER,B078SKX6ZV,"CDs & Vinyl, Pop","2018 release, the 18th album from the legendary British heavy metal band. Firepower is something the",Dark Side Of The Moon,B000002U82,"CDs & Vinyl, Rock, Progressive, Progressive Rock","Product description, DARK SIDE OF THE MOON was a benchmark record. It turned the musical world on it",A Bigger Bang       Explicit Lyrics,B000A7Q27I,"CDs & Vinyl, International Music, Europe, Britain & Ireland, Britain","Product Description, A Bigger Bang is an ambitious, wide-ranging collection of hard-hitting, high-po",No Strings Attached,B00004NRPZ,"CDs & Vinyl, Pop, Adult Contemporary","Product description, No Description Available., Genre:, Popular Music, Media Format:, Compact Disk, ",The Slim Shady       explicit_lyrics,B00000I5JQ,"CDs & Vinyl, Rap & Hip-Hop, Gangsta & Hardcore","Product Description, NEED REF, Amazon.com, On, The Slim Shady LP, , Eminem wants it all. He's confli",This Is Me...Then,B00006RIO8,"CDs & Vinyl, Today's Deals in Music, Pop, Pop General, CDs $7 - $10","Product description, Between her first and second albums, Jennifer Lopez moved from sharp hip-hop to",Oscd Ad Adele 21,B004EBT5CU,"CDs & Vinyl, Pop, Singer-Songwriters","21, is the eagerly awaited sophomore album from British singer-songwriter Adele. It’s the follow up "
AG4JOGARDRJXXICHLDRM73UTZ2MA,Recommend a song for working out or gym with fast melody,10,Confessions on a Dance Floor,B000B8QEZG,"CDs & Vinyl, Pop, Adult Contemporary","Product Description, On, Confessions of a Dance Floor, , Madonna, the most popular and significant f",Sounds of Summer: Very Best of The Beach Boys,B000093BDX,"CDs & Vinyl, Pop, Oldies, Baroque Pop","Product Description, This the ultimate Beach Boys album. Thirty hits fa vorite songs, the most Beach",Vapor Trails 2013 Remix,B00E9P959O,"CDs & Vinyl, Rock, Progressive, Progressive Rock","In 2009, two tracks from VAPOR TRAILS (“One Little Victory” and “Earthshine”) were remixed for the R",A Bigger Bang       Explicit Lyrics,B000A7Q27I,"CDs & Vinyl, International Music, Europe, Britain & Ireland, Britain","Product Description, A Bigger Bang is an ambitious, wide-ranging collection of hard-hitting, high-po",No End in Sight: The Very Best of Foreigner,B0019M6354,"CDs & Vinyl, Classic Rock, Album-Oriented Rock (AOR)","Rhino celebrates Foreigner's ""Hot Blooded"" legacy with the new two CD compilation, ""No End In Sight:",Rush Remastered,B000001ES9,"CDs & Vinyl, Today's Deals in Music, Classic Rock, Album-Oriented Rock (AOR), CDs $7 - $10",Features 20-bit digital remastering from the original master tapes and enhanced packaging faithful t,Breakaway,B00064ADRK,"CDs & Vinyl, Pop, Adult Contemporary","Product Description, As Kelly prepares the worldwide release of her new album, she's riding another ",10.000 Days,B000EULJLU,"CDs & Vinyl, Rock, Progressive, Progressive Metal","Product Description, After five long years, the new studio album from Tool, 10,000 DAYS, is ready to",Viva la Vida or Death and All His Friends,B000RPTQ1C,"CDs & Vinyl, Indie & Alternative, Alternative Rock, British Alternative","Product Description, Coldplay Photos, Amazon.com, To say there has been a lot of anticipation for Co",St. Anger       Explicit Lyrics,B00008OWZG,"CDs & Vinyl, Metal, Pop Metal","Product Description, This CD package includes a special live DVD. The performance, filmed and record"
AEMVLQ2U3N4HQZ7MJVSAPJ3FZLWA,Recommend a song for working out or gym with fast melody,10,FIREPOWER,B078SKX6ZV,"CDs & Vinyl, Pop","2018 release, the 18th album from the legendary British heavy metal band. Firepower is something the",Cheek to Cheek,B00MU79IL8,"CDs & Vinyl, Universal Music Group",Deluxe edition includes three bonus tracks. The legendary Tony Bennett and superstar Lady Gaga met i,Dark Side Of The Moon,B000002U82,"CDs & Vinyl, Rock, Progressive, Progressive Rock","Product description, DARK SIDE OF THE MOON was a benchmark record. It turned the musical world on it",In The Lonely Hour,B00H3GZMIE,"CDs & Vinyl, Pop, Singer-Songwriters","Product Description, Between smashing it on guest vocal performances, Sam was crafting his own uniqu",In The Zone,B0000DD7LB,"CDs & Vinyl, Today's Deals in Music, Dance & DJ, Dance General, CDs $7 - $10","Product Description, Jive Recording artist Britney Spears is set to release her 4th album, In The Zo",Very Best Of,B002CGS00C,"CDs & Vinyl, Pop","2009 two CD compilation. Steely Dan have sold more than 30 million albums worldwide, and helped defi",A Bigger Bang       Explicit Lyrics,B000A7Q27I,"CDs & Vinyl, International Music, Europe, Britain & Ireland, Britain","Product Description, A Bigger Bang is an ambitious, wide-ranging collection of hard-hitting, high-po",How I Do,B00005LB1H,"CDs & Vinyl, R&B, Soul","Product description, Res ~ How I Do, Amazon.com, A musical sorority sister of, Alicia Keys, and, Ang",X&Y,B0006L16N8,"CDs & Vinyl, Indie & Alternative, Alternative Rock, British Alternative, Britpop","Product Description, Coldplay's massively anticipated new album, X&Y, is the follow-up to 2002's 16-",Come Away with Me,B00005YW4H,"CDs & Vinyl, Pop, Singer-Songwriters",nan
AESG6SZV3HEEY6FJV7ZKOZLHM2VA,Recommend a song for working out or gym with fast melody,10,Meteora,B00008H2LB,"CDs & Vinyl, Indie & Alternative, Alternative Rock, American Alternative","Product Description, Meteora, the follow-up album of the new material to Linkin Park's phenomenal ei",Confessions on a Dance Floor,B000B8QEZG,"CDs & Vinyl, Pop, Adult Contemporary","Product Description, On, Confessions of a Dance Floor, , Madonna, the most popular and significant f",Young Hearts: Complete Greatest Hits,B0000C0FEQ,"CDs & Vinyl, Classic Rock, Album-Oriented Rock (AOR)",nan,Ultimate Manilow,B00005USBH,"CDs & Vinyl, Pop, Oldies, Traditional Pop","Ulimate Manilow, the greatest hits collection from the #1 Adult Contemporary artists of all time. Tr",Dark Side Of The Moon,B000002U82,"CDs & Vinyl, Rock, Progressive, Progressive Rock","Product description, DARK SIDE OF THE MOON was a benchmark record. It turned the musical world on it",Title,B00OPMI04M,"CDs & Vinyl, Pop",Deluxe edition includes four bonus tracks. Highly anticipated 2015 debut album from the singer/songw,Wingspan: Hits and History,B00005BA03,"CDs & Vinyl, International Music, Europe, Britain & Ireland, Britain","Product description, CD's have a total of 40 songs. Manufactured by Capitol Records., Amazon.com, Wh",The Best of Anita Baker,B000066RM4,"CDs & Vinyl, R&B, Contemporary R&B",The Best of Anita Baker serves up 18 sensuously soulful songs released on the Beverly Glen and Ele k,A Bigger Bang       Explicit Lyrics,B000A7Q27I,"CDs & Vinyl, International Music, Europe, Britain & Ireland, Britain","Product Description, A Bigger Bang is an ambitious, wide-ranging collection of hard-hitting, high-po",Cheek to Cheek,B00MU79IL8,"CDs & Vinyl, Universal Music Group",Deluxe edition includes three bonus tracks. The legendary Tony Bennett and superstar Lady Gaga met i
AGBFWPUAEGW7QEEJYG5PBEJP2AXQ,Recommend a song for working out or gym with fast melody,10,Sounds of Summer: Very Best of The Beach Boys,B000093BDX,"CDs & Vinyl, Pop, Oldies, Baroque Pop","Product Description, This the ultimate Beach Boys album. Thirty hits fa vorite songs, the most Beach",In The Zone,B0000DD7LB,"CDs & Vinyl, Today's Deals in Music, Dance & DJ, Dance General, CDs $7 - $10","Product Description, Jive Recording artist Britney Spears is set to release her 4th album, In The Zo",Get Born,B0000AQVCL,"CDs & Vinyl, Indie & Alternative, Hardcore & Punk, Garage Punk","Product Description, Your rock & roll ship has come in. Or, more rightly, your Jet has landed. This ",Abba Gold: Greatest Hits,B000001DZO,"CDs & Vinyl, Pop, Euro Pop, Swedish Pop","Product description, Gold (Greatest Hits) CD Polydor, 517 007-2, 1992, 19 Track, Amazon.com, Anyone ",Dark Side Of The Moon,B000002U82,"CDs & Vinyl, Rock, Progressive, Progressive Rock","Product description, DARK SIDE OF THE MOON was a benchmark record. It turned the musical world on it",Very Best Of,B002CGS00C,"CDs & Vinyl, Pop","2009 two CD compilation. Steely Dan have sold more than 30 million albums worldwide, and helped defi",Viva la Vida or Death and All His Friends,B000RPTQ1C,"CDs & Vinyl, Indie & Alternative, Alternative Rock, British Alternative","Product Description, Coldplay Photos, Amazon.com, To say there has been a lot of anticipation for Co",Chicken N Beer       Explicit Lyrics,B0000AQS1A,"CDs & Vinyl, Rap & Hip-Hop, Pop Rap","Ludacris--2, Bill O'Reilly--1. The dis is mightier than the sword, and Ludacris wastes no time berat",Come Away with Me,B00005YW4H,"CDs & Vinyl, Pop, Singer-Songwriters",nan,All That You Can't Leave Behind,B00004Z0LW,"CDs & Vinyl, Classic Rock, Album-Oriented Rock (AOR)","""Beautiful Day"" won the 2001 Grammy Awards for Record Of The Year, for Song Of The Year and for Best"
AHWW7ANU7P7LGCBTIO2ACTADQK5A,Recommend a song for working out or gym with fast melody,10,Confessions on a Dance Floor,B000B8QEZG,"CDs & Vinyl, Pop, Adult Contemporary","Product Description, On, Confessions of a Dance Floor, , Madonna, the most popular and significant f",Sounds of Summer: Very Best of The Beach Boys,B000093BDX,"CDs & Vinyl, Pop, Oldies, Baroque Pop","Product Description, This the ultimate Beach Boys album. Thirty hits fa vorite songs, the most Beach",10.000 Days,B000EULJLU,"CDs & Vinyl, Rock, Progressive, Progressive Metal","Product Description, After five long years, the new studio album from Tool, 10,000 DAYS, is ready to",If I'm Honest,B01EITN5YQ,"CDs & Vinyl, Country, Today's Country","If I'm Honest, is Blake's 10th studio album.  It was again produced by Scott Hendricks, and features",A Bigger Bang       Explicit Lyrics,B000A7Q27I,"CDs & Vinyl, International Music, Europe, Britain & Ireland, Britain","Product Description, A Bigger Bang is an ambitious, wide-ranging collection of hard-hitting, high-po",Rush Remastered,B000001ES9,"CDs & Vinyl, Today's Deals in Music, Classic Rock, Album-Oriented Rock (AOR), CDs $7 - $10",Features 20-bit digital remastering from the original master tapes and enhanced packaging faithful t,Wingspan: Hits and History,B00005BA03,"CDs & Vinyl, International Music, Europe, Britain & Ireland, Britain","Product description, CD's have a total of 40 songs. Manufactured by Capitol Records., Amazon.com, Wh",St. Anger       Explicit Lyrics,B00008OWZG,"CDs & Vinyl, Metal, Pop Metal","Product Description, This CD package includes a special live DVD. The performance, filmed and record",Oscd Ad Adele 21,B004EBT5CU,"CDs & Vinyl, Pop, Singer-Songwriters","21, is the eagerly awaited sophomore album from British singer-songwriter Adele. It’s the follow up ",Parachutes,B0000508U6,"CDs & Vinyl, Pop","Product Description, Britpop at it's finest - already a smashing success in the UK. Tracks include """
AFITX6VDVAP5LHEQNMRIY5ICAB6Q,Recommend a song for working out or gym with fast melody,10,Meteora,B00008H2LB,"CDs & Vinyl, Indie & Alternative, Alternative Rock, American Alternative","Product Description, Meteora, the follow-up album of the new material to Linkin Park's phenomenal ei",The Best of Anita Baker,B000066RM4,"CDs & Vinyl, R&B, Contemporary R&B",The Best of Anita Baker serves up 18 sensuously soulful songs released on the Beverly Glen and Ele k,Hold Your Fire Remastered,B000001ESZ,"CDs & Vinyl, Rock, Progressive, Progressive Metal",This re-release features 20-bit digital remastering from the original master tapes and deluxe packag,This Is Me...Then,B00006RIO8,"CDs & Vinyl, Today's Deals in Music, Pop, Pop General, CDs $7 - $10","Product description, Between her first and second albums, Jennifer Lopez moved from sharp hip-hop to",Encore       Explicit Lyrics,B00065XJ52,"CDs & Vinyl, Rap & Hip-Hop, Gangsta & Hardcore","ENCORE is the new album from Eminem that includes the hot smash singles ""Just Lose It.""","Blood, Sweat and Tears Greatest Hits",B00000I7HL,"CDs & Vinyl, Today's Deals in Music, Classic Rock, Album-Oriented Rock (AOR), CDs $7 - $10","The best selling title in the Blood, Sweat & Tears catalog (SoundScans 1,000 units per week) is now ",Abba Gold: Greatest Hits,B000001DZO,"CDs & Vinyl, Pop, Euro Pop, Swedish Pop","Product description, Gold (Greatest Hits) CD Polydor, 517 007-2, 1992, 19 Track, Amazon.com, Anyone ",If I'm Honest,B01EITN5YQ,"CDs & Vinyl, Country, Today's Country","If I'm Honest, is Blake's 10th studio album.  It was again produced by Scott Hendricks, and features",Viva la Vida or Death and All His Friends,B000RPTQ1C,"CDs & Vinyl, Indie & Alternative, Alternative Rock, British Alternative","Product Description, Coldplay Photos, Amazon.com, To say there has been a lot of anticipation for Co",Red Carpet Massacre,B000VI70WM,"CDs & Vinyl, Pop, Dance Pop","Product Description, Jewel case version with 8-page booklet., Amazon.com, It happens only two tracks"
